,x,RGB,Greedy,Mikasense
0,1.0,0.2713470484060606,0.24145737642525528,0.25473254429279885
1,0.875,0.26469390174439383,0.23143866570297691,0.245362203588569
2,0.75,0.2603952934071304,0.2106277078465654,0.23728417664628615
3,0.625,0.24299409688988213,0.1987281377629308,0.22470964491014578
4,0.5,0.225193913283797,0.17167773820693433,0.20471978662995158
5,0.375,0.20052083195393863,0.13513452925587122,0.18753208925293924
6,0.25,0.1605549772054362,0.08070986997612634,0.15623669301011614
7,0.125,0.07548344435319804,0.024103276007420647,0.09193128340895482
8,0.0,1.0872966565477656e-47,3.437674926831043e-47,2.682566699349122e-47
